count,x1,y1,x2,y2
846,12449,-1114,9270,-2539
847,9658,-2315,9045,-2569
848,9956,-1234,12923,-715
849,8992,-2441,11531,-1847
850,12301,-1226,12052,-1103
851,9937,-2339,12287,-1387
852,12058,-1438,9676,-1388
853,9676,-1388,9771,-1962
854,9664,-947,8914,-2354
855,12145,-1444,9681,-2179
856,14277,-849,12992,-1559
857,10313,-2135,11580,89
858,9722,-2345,13162,-655
859,11820,-2199,10509,-2499
860,9017,-2071,9360,-2380
861,9213,-2663,13253,-1291
862,9717,-1757,9912,-2484
863,12444,-1601,13110,-395
864,11650,-1351,9672,-2121
865,10237,-2609,11829,-1570
866,11950,-1338,12118,-1785
867,11426,-1085,9919,-2020
868,9658,-2689,12182,-1616
869,9623,-2382,10393,-1733
870,9529,-1839,13951,-410
871,11306,-967,9117,-2548
872,12728,-1440,8827,-2173
873,9091,-2123,11821,-1555
874,9961,-1766,12565,-1381
875,11671,-1327,9668,-740
876,10888,-1826,9616,-2245
877,9986,-2424,12827,-1477
878,10760,-2032,9873,-1912
879,11995,-1624,11947,-1279
880,11783,-1730,12373,-1473
881,11783,-1730,9726,-1187
